name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,VDF_fftt1
West University Drive,484,436794685,277,32,,31.703262,2,40,1000,primary,3,"LINESTRING (-111.9446584 33.4218949, -111.9448724 33.4218956, -111.9449749 33.4218959, -111.945 33.421896)",auto,1,0.047554893
West University Drive,485,436794688,277,58,,36.40864956,3,40,1000,primary,3,"LINESTRING (-111.9446584 33.4218949, -111.9442661 33.4218936)",auto,1,0.054612974
West University Drive,486,436794698,278,80,,44.872473,3,40,1000,primary,3,"LINESTRING (-111.9428734 33.4219273, -111.9425045 33.4219279, -111.9423899 33.4219281)",auto,1,0.06730871
West University Drive,487,531917599,278,372,,15.30434653,2,40,1000,primary,3,"LINESTRING (-111.9428734 33.4219273, -111.9430383 33.4219283)",auto,1,0.02295652
West University Drive,488,436794696,279,72,,45.0487848,2,35,1000,primary,3,"LINESTRING (-111.9417462 33.4219298, -111.9412608 33.4219305)",auto,1,0.077226488
West University Drive,489,436794695,279,80,,59.74076746,3,35,1000,primary,3,"LINESTRING (-111.9417462 33.4219298, -111.9417698 33.4219298, -111.9422926 33.421929, -111.9423899 33.4219281)",auto,1,0.102412744
West University Drive,490,436794696,280,72,,47.61057672,2,35,1000,primary,3,"LINESTRING (-111.9407478 33.4219322, -111.9412608 33.4219305)",auto,1,0.081618132
West University Drive,491,436794701,280,281,,4.352724305,4,35,1000,primary,3,"LINESTRING (-111.9407478 33.4219322, -111.9407009 33.4219324)",auto,1,0.007461813
West University Drive,492,436794701,281,102,,57.61643322,4,35,1000,primary,3,"LINESTRING (-111.9407009 33.4219324, -111.9405744 33.4219328, -111.9401712 33.4219341, -111.9400803 33.4219289)",auto,1,0.098771028
West University Drive,493,436794701,281,280,,4.352724305,2,35,1000,primary,3,"LINESTRING (-111.9407009 33.4219324, -111.9407478 33.4219322)",auto,1,0.007461813
East University Drive,494,436794680,282,235,,81.50903946,3,35,1000,secondary,4,"LINESTRING (-111.9390184 33.4219833, -111.9393277 33.4219821, -111.9393949 33.4219819, -111.9398577 33.4219804, -111.9398966 33.4219821)",auto,0,0.139729782
East University Drive,495,436794681,283,236,,14.36724641,3,35,1000,secondary,4,"LINESTRING (-111.9273877 33.4220144, -111.9274362 33.4220137, -111.9274588 33.4220137, -111.9275425 33.4220137)",auto,1,0.024629565
East University Drive,496,436794670,283,286,,19.04642843,4,35,1000,secondary,4,"LINESTRING (-111.9273877 33.4220144, -111.9271825 33.4220171)",auto,1,0.03265102
East University Drive,497,436794672,284,107,,60.97722051,3,35,1000,secondary,4,"LINESTRING (-111.9295985 33.4220148, -111.9290744 33.4220195, -111.9289415 33.4220194)",auto,1,0.104532378
East University Drive,498,533573787,284,336,,109.0095694,2,35,1000,secondary,4,"LINESTRING (-111.9295985 33.4220148, -111.9297409 33.4220518, -111.9301937 33.4220475, -111.9305429 33.4220488, -111.9307663 33.4220474)",auto,0,0.186873547
East University Drive,499,436794675,285,107,,31.81618618,3,35,1000,secondary,4,"LINESTRING (-111.9285987 33.4220169, -111.9287923 33.4220192, -111.9289415 33.4220194)",auto,1,0.054542033
East University Drive,500,436794681,285,140,,23.25974986,3,35,1000,secondary,4,"LINESTRING (-111.9285987 33.4220169, -111.9283481 33.422014)",auto,1,0.039873857
East University Drive,501,436794678,286,202,,71.92568893,4,35,1000,secondary,4,"LINESTRING (-111.9271825 33.4220171, -111.9270745 33.4220186, -111.9268583 33.4220215, -111.9265015 33.4220263, -111.926448 33.422027, -111.9264076 33.4220275)",auto,1,0.123301181
East University Drive,502,436794670,286,283,,19.04642843,2,35,1000,secondary,4,"LINESTRING (-111.9271825 33.4220171, -111.9273877 33.4220144)",auto,1,0.03265102
East University Drive,503,436794677,287,30,,31.56377698,3,40,1000,secondary,4,"LINESTRING (-111.9181401 33.4220184, -111.9178245 33.4220186, -111.9178 33.4220186)",auto,1,0.047345665
East University Drive,504,436794668,287,369,,441.4273515,2,40,1000,secondary,4,"LINESTRING (-111.9181401 33.4220184, -111.9188028 33.4220181, -111.9192834 33.4220178, -111.9207233 33.422015, -111.9208212 33.4220148, -111.9214318 33.4220136, -111.9218866 33.4220175, -111.9226574 33.4220242, -111.9228964 33.4220263)",auto,1,0.662141027
East University Drive,505,532215357,288,237,,48.85387007,2,40,1000,secondary,4,"LINESTRING (-111.9254096 33.4220303, -111.9253713 33.4220302, -111.9248832 33.4220294)",auto,1,0.073280805
East University Drive,506,436794679,288,326,,77.34931366,5,40,1000,secondary,4,"LINESTRING (-111.9254096 33.4220303, -111.92561 33.4220306, -111.9257789 33.4220309, -111.9261176 33.4220314, -111.926179 33.4220301, -111.926243 33.4220288)",auto,1,0.11602397
East Rio Salado Parkway,507,436795892,289,89,,86.61719351,5,35,1000,secondary,4,"LINESTRING (-111.9272141 33.4288263, -111.9267723 33.4288065, -111.9264921 33.4287917, -111.9262821 33.4287845)",auto,0,0.148486617
East Rio Salado Parkway,508,436795890,290,211,,83.85862688,5,35,1000,secondary,4,"LINESTRING (-111.9253831 33.4288338, -111.9261081 33.4288836, -111.9262837 33.4288957)",auto,0,0.143757646
East Rio Salado Parkway,509,436795894,291,209,,79.42802288,5,35,1000,secondary,4,"LINESTRING (-111.9284571 33.4288722, -111.9287893 33.4288199, -111.9291202 33.4287907, -111.9291448 33.4287897, -111.9293051 33.4287835)",auto,0,0.136162325
East Rio Salado Parkway,510,436795891,292,291,,50.02980026,3,35,1000,secondary,4,"LINESTRING (-111.9279262 33.428948, -111.9279993 33.4289443, -111.9284571 33.4288722)",auto,0,0.085765372
East Rio Salado Parkway,511,436796012,293,110,,73.1829622,5,35,1000,secondary,4,"LINESTRING (-111.9300918 33.4286969, -111.9297204 33.4286625, -111.9294436 33.4286569, -111.9293057 33.4286516)",auto,0,0.125456507
East Rio Salado Parkway,512,436796011,294,295,,8.538426832,3,35,1000,secondary,4,"LINESTRING (-111.9332589 33.42946, -111.9333493 33.4294743)",auto,0,0.014637303
East Rio Salado Parkway,513,436796013,295,225,,62.02219957,5,35,1000,secondary,4,"LINESTRING (-111.9333493 33.4294743, -111.9334728 33.429491, -111.9336315 33.4295146, -111.933808 33.4295602, -111.9339783 33.4296433)",auto,0,0.106323771
East Rio Salado Parkway,514,436796184,296,227,,78.46642044,3,35,1000,secondary,4,"LINESTRING (-111.9391291 33.4297717, -111.9398829 33.4296907, -111.9399677 33.4296814)",auto,0,0.134513864
East Rio Salado Parkway,515,436796185,297,223,,61.34925199,4,35,1000,secondary,4,"LINESTRING (-111.9345889 33.429813, -111.9344733 33.4297298, -111.9341567 33.4295308, -111.934056 33.4294897)",auto,0,0.105170146
East Rio Salado Parkway,516,436796183,298,297,,10.14692454,3,35,1000,secondary,4,"LINESTRING (-111.9346717 33.4298726, -111.9345889 33.429813)",auto,0,0.017394728
West Rio Salado Parkway,517,436796418,299,90,,55.6910534,3,35,1000,secondary,4,"LINESTRING (-111.9406832 33.4295107, -111.9401777 33.429559, -111.9400872 33.4295692)",auto,0,0.095470377
West Rio Salado Parkway,518,265805475,300,220,,51.70340099,1,35,1000,secondary,4,"LINESTRING (-111.9420775 33.4295382, -111.9421438 33.4295286, -111.9422238 33.4295199, -111.9423924 33.4294854, -111.9424627 33.4294689, -111.9425335 33.4294621, -111.9426236 33.4294744)",auto,0,0.088634402
West Rio Salado Parkway,519,436796417,301,300,,27.26508347,2,35,1000,secondary,4,"LINESTRING (-111.9417837 33.4295365, -111.9420775 33.4295382)",auto,0,0.046740143
West Rio Salado Parkway,520,436796416,302,124,,11.32350765,3,39,1000,secondary,4,"LINESTRING (-111.9431442 33.4297815, -111.9430761 33.429697)",auto,0,0.017420781
East Rio Salado Parkway,521,436797318,303,325,,62.70537283,4,39,1000,secondary,4,"LINESTRING (-111.9186041 33.4292126, -111.9179287 33.4291956)",auto,0,0.096469804
East Rio Salado Parkway,522,436797317,304,197,,54.74312104,3,39,1000,secondary,4,"LINESTRING (-111.9217497 33.4292597, -111.9211598 33.4292573)",auto,0,0.084220186
South Rural Road,523,436942365,305,306,,96.96958002,3,39,1000,primary,3,"LINESTRING (-111.9262936 33.4155005, -111.9262944 33.415557, -111.9263008 33.4159887, -111.9263014 33.416027, -111.926304 33.4162298, -111.9263066 33.4163725)",auto,1,0.149183969
South Rural Road,524,436942381,305,436,,55.65730092,5,39,1000,primary,3,"LINESTRING (-111.9262936 33.4155005, -111.9262927 33.4154363, -111.9262909 33.4153155, -111.9262895 33.4152234, -111.9262862 33.415)",auto,1,0.085626617
South Rural Road,525,436942382,306,86,,52.92741706,4,39,1000,primary,3,"LINESTRING (-111.9263066 33.4163725, -111.9263091 33.4165394, -111.9263118 33.4167396, -111.9263074 33.4168484)",auto,1,0.081426795
South Rural Road,526,436942365,306,305,,96.96958002,3,39,1000,primary,3,"LINESTRING (-111.9263066 33.4163725, -111.926304 33.4162298, -111.9263014 33.416027, -111.9263008 33.4159887, -111.9262944 33.415557, -111.9262936 33.4155005)",auto,1,0.149183969
South Rural Road,527,436942369,307,86,,58.88146204,4,35,1000,primary,3,"LINESTRING (-111.9263004 33.4173778, -111.926301 33.4171287, -111.9263015 33.4169397, -111.9263021 33.4169308, -111.9263074 33.4168484)",auto,1,0.100939649
South Rural Road,528,436942367,307,308,,18.16928894,3,35,1000,primary,3,"LINESTRING (-111.9263004 33.4173778, -111.9263 33.4175412)",auto,1,0.031147352
South Rural Road,529,436942367,308,307,,18.16928894,3,35,1000,primary,3,"LINESTRING (-111.9263 33.4175412, -111.9263004 33.4173778)",auto,1,0.031147352
South Rural Road,530,436942384,308,309,,98.20838785,3,35,1000,primary,3,"LINESTRING (-111.9263 33.4175412, -111.9262995 33.4177493, -111.9262994 33.4177845, -111.9262991 33.4178889, -111.9262985 33.4179757, -111.9262981 33.4180334, -111.9262955 33.4184244)",auto,1,0.168357236
South Rural Road,531,436942384,309,308,,98.20838785,3,35,1000,primary,3,"LINESTRING (-111.9262955 33.4184244, -111.9262981 33.4180334, -111.9262985 33.4179757, -111.9262991 33.4178889, -111.9262994 33.4177845, -111.9262995 33.4177493, -111.9263 33.4175412)",auto,1,0.168357236
South Rural Road,532,436942364,309,310,,17.54685643,3,35,1000,primary,3,"LINESTRING (-111.9262955 33.4184244, -111.9262944 33.4185822)",auto,1,0.030080325
South Rural Road,533,436942372,310,87,,61.74761212,4,35,1000,primary,3,"LINESTRING (-111.9262944 33.4185822, -111.9262914 33.419029, -111.9262905 33.4191375)",auto,1,0.105853049
South Rural Road,534,436942364,310,309,,17.54685643,3,35,1000,primary,3,"LINESTRING (-111.9262944 33.4185822, -111.9262955 33.4184244)",auto,1,0.030080325
South Rural Road,535,436942376,311,87,,45.42417054,3,35,1000,primary,3,"LINESTRING (-111.9262872 33.419546, -111.9262895 33.4192802, -111.9262896 33.419268, -111.9262905 33.4191375)",auto,1,0.077870007
South Rural Road,536,395215600,311,141,,60.52497047,4,35,1000,primary,3,"LINESTRING (-111.9262872 33.419546, -111.9262825 33.4200903)",auto,1,0.103757092
South Rural Road,537,436942377,312,177,,61.30639732,4,35,1000,primary,3,"LINESTRING (-111.9263916 33.4208903, -111.9263891 33.4207332, -111.9263871 33.4206018, -111.9262885 33.4203522)",auto,0,0.105096681
South Rural Road,538,436942380,313,231,,50.41602689,5,35,1000,primary,3,"LINESTRING (-111.9262395 33.4214276, -111.9262402 33.4216218, -111.9262412 33.421881)",auto,0,0.086427475
South Rural Road,539,436942371,314,202,,80.04115791,5,35,1000,primary,3,"LINESTRING (-111.9264012 33.4227473, -111.926408 33.4221502, -111.9264076 33.4220275)",auto,0,0.137213414
South Rural Road,540,436942379,315,68,,33.6255008,4,35,1000,primary,3,"LINESTRING (-111.9262248 33.4242002, -111.926224 33.4244218, -111.9262237 33.4245026)",auto,0,0.057643716
South Rural Road,541,436942383,316,207,,55.75362031,4,35,1000,primary,3,"LINESTRING (-111.926379 33.4250061, -111.9263807 33.424594, -111.9263814 33.4245047)",auto,0,0.095577635
North Scottsdale Road,542,436942378,317,127,,40.32107556,6,35,1000,primary,3,"LINESTRING (-111.9262931 33.4294787, -111.926289 33.4298413)",auto,0,0.069121844
West 9th Street,543,5669184,318,246,,75.27822665,1,25,1000,residential,6,"LINESTRING (-111.9389314 33.4205069, -111.9387606 33.4205111, -111.9385716 33.4205143, -111.9384391 33.4205166, -111.9383704 33.4205178, -111.9382483 33.4205199, -111.9381205 33.4205221)",auto,1,0.180667744
West 9th Street,544,663021917,318,319,,73.13716166,1,25,1000,residential,6,"LINESTRING (-111.9389314 33.4205069, -111.9397193 33.4204945)",auto,1,0.175529188
West 9th Street,545,663021916,319,187,,15.22749369,1,25,1000,residential,6,"LINESTRING (-111.9397193 33.4204945, -111.9398833 33.4204904)",auto,1,0.036545985
West 9th Street,546,663021917,319,318,,73.13716166,1,25,1000,residential,6,"LINESTRING (-111.9397193 33.4204945, -111.9389314 33.4205069)",auto,1,0.175529188
East Terrace Road,547,546382872,320,87,,143.2376399,1,29,1000,residential,6,"LINESTRING (-111.9277064 33.4186462, -111.9271646 33.4188788, -111.9266753 33.4190722, -111.9264741 33.4191058, -111.9262905 33.4191375)",auto,1,0.296353738
,548,478386471,321,131,,94.01120057,1,29,1000,residential,6,"LINESTRING (-111.9326901 33.4173693, -111.9334577 33.4173564, -111.9337028 33.4173518)",auto,1,0.194505932
,549,478386472,321,322,,120.9464803,1,29,1000,residential,6,"LINESTRING (-111.9326901 33.4173693, -111.9324146 33.4173767, -111.9321368 33.4173666, -111.9319909 33.4173613, -111.9313904 33.4174105)",auto,1,0.250234097
,550,478386472,322,321,,120.9464803,1,29,1000,residential,6,"LINESTRING (-111.9313904 33.4174105, -111.9319909 33.4173613, -111.9321368 33.4173666, -111.9324146 33.4173767, -111.9326901 33.4173693)",auto,1,0.250234097
,551,478386472,322,323,,113.963685,1,29,1000,residential,6,"LINESTRING (-111.9313904 33.4174105, -111.9303256 33.4174289, -111.9302261 33.4174289, -111.9301745 33.4173982)",auto,1,0.235786934
,552,478386473,322,324,,106.1051326,1,29,1000,residential,6,"LINESTRING (-111.9313904 33.4174105, -111.9313979 33.4182575, -111.9313989 33.4183647)",auto,1,0.219527861
,553,478386474,323,95,,147.9095764,1,29,1000,residential,6,"LINESTRING (-111.9301745 33.4173982, -111.93016 33.4173668, -111.9301267 33.4166972, -111.9300852 33.4166556, -111.9300145 33.4166347, -111.9295947 33.4166347, -111.9295418 33.4166375, -111.9294043 33.4166443)",auto,1,0.306019813
,554,478386472,323,322,,113.963685,1,29,1000,residential,6,"LINESTRING (-111.9301745 33.4173982, -111.9302261 33.4174289, -111.9303256 33.4174289, -111.9313904 33.4174105)",auto,1,0.235786934
East Orange Street,555,28875481,324,129,,225.6019592,1,15,1000,residential,6,"LINESTRING (-111.9313989 33.4183647, -111.9316681 33.4183576, -111.93174 33.4183562, -111.9327235 33.4183377, -111.9328931 33.4183363, -111.9333084 33.4183327, -111.9334167 33.4183318, -111.9338292 33.4183283)",auto,1,0.902407837
,556,478386473,324,322,,106.1051326,1,29,1000,residential,6,"LINESTRING (-111.9313989 33.4183647, -111.9313979 33.4182575, -111.9313904 33.4174105)",auto,1,0.219527861
East Orange Street,557,28875481,324,362,,236.2559802,1,15,1000,residential,6,"LINESTRING (-111.9313989 33.4183647, -111.9310799 33.4183731, -111.9300776 33.4183997, -111.928946 33.4184311, -111.9288549 33.4184369)",auto,1,0.945023921
East Rio Salado Parkway,558,436795889,325,33,,11.94333493,2,40,1000,secondary,4,"LINESTRING (-111.9179287 33.4291956, -111.9178 33.4291958)",auto,0,0.017915002
South Pier Drive,559,512813407,325,216,,15.76684849,1,29,1000,unclassified,11,"LINESTRING (-111.9179287 33.4291956, -111.9179198 33.4293372)",auto,1,0.032621066
East University Drive,560,436794671,326,202,,15.27676661,3,40,1000,secondary,4,"LINESTRING (-111.926243 33.4220288, -111.9264076 33.4220275)",auto,1,0.02291515
South Rural Road,561,436942387,326,203,,89.72813253,3,35,1000,primary,3,"LINESTRING (-111.926243 33.4220288, -111.9262426 33.4220489, -111.9262405 33.4221644, -111.9262331 33.4228357)",auto,0,0.153819656
East University Drive,562,436794679,326,288,,77.34931366,2,40,1000,secondary,4,"LINESTRING (-111.926243 33.4220288, -111.926179 33.4220301, -111.9261176 33.4220314, -111.9257789 33.4220309, -111.92561 33.4220306, -111.9254096 33.4220303)",auto,1,0.11602397
East 7th Street,563,521443955,327,101,,157.7162422,1,25,1000,residential,6,"LINESTRING (-111.9414555 33.4238427, -111.940972 33.4234414, -111.9407266 33.423227, -111.9406769 33.4232097, -111.9400687 33.4231956)",auto,1,0.378518981
South Maple Avenue,564,543992493,327,242,,62.02018737,1,29,1000,residential,6,"LINESTRING (-111.9414555 33.4238427, -111.9412724 33.4240003, -111.9412665 33.4243385)",auto,1,0.128317629
South Maple Avenue,565,521443954,327,328,,32.12502952,1,29,1000,residential,6,"LINESTRING (-111.9414555 33.4238427, -111.9416982 33.4236367)",auto,1,0.066465578
South Maple Avenue,566,521443954,328,327,,32.12502952,1,29,1000,residential,6,"LINESTRING (-111.9416982 33.4236367, -111.9414555 33.4238427)",auto,1,0.066465578
South Rural Road,567,528165155,329,316,,278.6116162,3,35,1000,primary,3,"LINESTRING (-111.9263688 33.4275117, -111.926379 33.4250061)",auto,0,0.477619914
South Rural Road,568,528165156,330,208,,90.57344933,3,35,1000,primary,3,"LINESTRING (-111.9262149 33.4275095, -111.9262129 33.4280488, -111.9262833 33.4283177)",auto,0,0.15526877
South Ash Avenue,569,531940962,331,81,,60.82540512,3,30,1000,tertiary,5,"LINESTRING (-111.9433518 33.4260281, -111.9433474 33.4255935, -111.943347 33.4254811)",auto,1,0.12165081
South Ash Avenue,570,305490060,331,332,,136.0449322,1,30,1000,tertiary,5,"LINESTRING (-111.9433518 33.4260281, -111.9433615 33.4263002, -111.9433638 33.4263633, -111.9433563 33.4265053, -111.9433453 33.4265671, -111.9433249 33.4266814, -111.9432746 33.4268558, -111.9432121 33.4269901, -111.9431874 33.4270337, -111.9431405 33.4271163, -111.9430789 33.4272077)",auto,1,0.272089864
South Ash Avenue,571,531940963,332,82,,48.22864118,2,30,1000,tertiary,5,"LINESTRING (-111.9430789 33.4272077, -111.9430369 33.4272699, -111.9428554 33.4274652, -111.9427719 33.4275569)",auto,1,0.096457282
South Ash Avenue,572,305490060,332,331,,136.0449322,1,30,1000,tertiary,5,"LINESTRING (-111.9430789 33.4272077, -111.9431405 33.4271163, -111.9431874 33.4270337, -111.9432121 33.4269901, -111.9432746 33.4268558, -111.9433249 33.4266814, -111.9433453 33.4265671, -111.9433563 33.4265053, -111.9433638 33.4263633, -111.9433615 33.4263002, -111.9433518 33.4260281)",auto,1,0.272089864
South Ash Avenue,573,860490576,333,84,,56.41161753,1,30,1000,tertiary,5,"LINESTRING (-111.9425545 33.4279426, -111.9425189 33.4280458, -111.9424879 33.4281866, -111.9424693 33.4283595, -111.942465 33.4284426)",auto,1,0.112823235
South Ash Avenue,574,531940964,333,167,,24.29641575,2,30,1000,tertiary,5,"LINESTRING (-111.9425545 33.4279426, -111.9425762 33.4278862, -111.942647 33.4277383)",auto,1,0.048592831
East Rio Salado Parkway,575,531955803,334,36,,36.75081772,3,35,1000,secondary,4,"LINESTRING (-111.9381867 33.4300134, -111.9380508 33.4300944, -111.9378599 33.4302)",auto,0,0.063001402
East Rio Salado Parkway,576,532207271,335,213,,70.58529069,4,35,1000,secondary,4,"LINESTRING (-111.9305333 33.4289205, -111.9306629 33.4289502, -111.9307178 33.4289677, -111.9312478 33.4291369)",auto,0,0.121003355
East University Drive,577,329703992,336,361,,299.2985335,2,35,1000,secondary,4,"LINESTRING (-111.9307663 33.4220474, -111.9311571 33.4220451, -111.9312748 33.4220416, -111.9315239 33.4220359, -111.9332209 33.4220178, -111.9339909 33.4220122)",auto,0,0.5130832
,578,544659804,336,425,,10.61325616,1,39,1000,secondary,4,"LINESTRING (-111.9307663 33.4220474, -111.9307627 33.421952)",auto,1,0.016328086
West 1st Street,579,402556256,337,29,,18.05003542,1,29,1000,tertiary,5,"LINESTRING (-111.9448055 33.4291415, -111.945 33.4291403)",auto,1,0.037344901
West 1st Street,580,536863178,337,54,,44.57302909,2,29,1000,tertiary,5,"LINESTRING (-111.9448055 33.4291415, -111.9443252 33.4291446)",auto,1,0.09222006
South Ash Avenue,581,536925040,338,80,,61.69320371,2,30,1000,tertiary,5,"LINESTRING (-111.9423987 33.4224828, -111.9423874 33.4220465, -111.9423899 33.4219281)",auto,1,0.123386407
South Ash Avenue,582,402537666,338,356,,214.9660437,1,30,1000,tertiary,5,"LINESTRING (-111.9423987 33.4224828, -111.9424 33.4225322, -111.9424035 33.4226697, -111.9424284 33.4228342, -111.9424643 33.4229746, -111.9424919 33.4230562, -111.9425071 33.4231013, -111.9425575 33.4232185, -111.9426053 33.4233152, -111.9426847 33.423443, -111.9427662 33.4235559, -111.9429224 33.4237607, -111.9429612 33.4238116, -111.9430947 33.4239971, -111.9431904 33.424161, -111.9432267 33.4242548)",auto,1,0.429932087
South Ash Avenue,583,536925041,339,81,,59.59082134,2,30,1000,tertiary,5,"LINESTRING (-111.9433507 33.4249452, -111.9433467 33.4253798, -111.943347 33.4254811)",auto,1,0.119181643
South Ash Avenue,584,402537666,339,356,,78.14317385,1,30,1000,tertiary,5,"LINESTRING (-111.9433507 33.4249452, -111.9433521 33.4247954, -111.9433398 33.4246297, -111.9433093 33.4245024, -111.9432561 33.4243307, -111.9432267 33.4242548)",auto,1,0.156286348
South College Avenue,585,536925046,340,151,,47.891663,2,29,1000,tertiary,5,"LINESTRING (-111.9349498 33.4155051, -111.9349501 33.4150744)",auto,0,0.099086199
East Lemon Street,586,157628502,341,118,,155.4761246,1,15,1000,residential,6,"LINESTRING (-111.9349531 33.4160981, -111.9348464 33.4160975, -111.9342398 33.4160939, -111.9339404 33.4160921, -111.9334415 33.4160891, -111.9333802 33.4160887, -111.933278 33.4160881)",auto,1,0.621904498
South College Avenue,587,422266090,341,340,,65.94209146,1,29,1000,tertiary,5,"LINESTRING (-111.9349531 33.4160981, -111.9349516 33.4160604, -111.9349513 33.4160517, -111.9349512 33.4160454, -111.9349495 33.4158893, -111.9349497 33.4156773, -111.9349498 33.4155051)",auto,0,0.136431913
East Lemon Street,588,157628502,341,364,,157.0278444,1,15,1000,residential,6,"LINESTRING (-111.9349531 33.4160981, -111.9350452 33.4160987, -111.9352405 33.4160982, -111.9359174 33.4160964, -111.936235 33.4161823, -111.9362773 33.4161848, -111.9363553 33.4161918, -111.9365009 33.416198, -111.9366276 33.4162059)",auto,1,0.628111377
South Terrace Road,589,537091884,342,38,,72.21499361,2,25,1000,tertiary,5,"LINESTRING (-111.921125 33.4154858, -111.9206824 33.4150793, -111.9206122 33.4150047, -111.9206093 33.415)",auto,0,0.173315985
South Terrace Road,590,537091885,343,201,,108.0639484,2,29,1000,tertiary,5,"LINESTRING (-111.9254719 33.4195877, -111.9255367 33.4196466, -111.9256872 33.4197764, -111.9259901 33.4200444, -111.9261383 33.4201823, -111.9262866 33.4202798)",auto,0,0.223580583
South McAllister Avenue,591,537091888,344,95,,189.8554438,2,25,1000,tertiary,5,"LINESTRING (-111.9305745 33.4152628, -111.9304791 33.4154969, -111.9303151 33.4157235, -111.930268 33.4157721, -111.9301432 33.4158925, -111.9301244 33.4159141, -111.9294651 33.4165596, -111.9294043 33.4166443)",auto,0,0.455653065
South McAllister Avenue,592,5624529,345,95,,170.3222164,1,29,1000,tertiary,5,"LINESTRING (-111.928844 33.4180457, -111.9288373 33.4178241, -111.9288318 33.4176416, -111.9288935 33.4173718, -111.9290271 33.4170735, -111.9292471 33.4167849, -111.9294043 33.4166443)",auto,1,0.352390792
South McAllister Avenue,593,537091889,345,362,,43.51164596,2,25,1000,tertiary,5,"LINESTRING (-111.928844 33.4180457, -111.9288532 33.4183465, -111.9288536 33.4183608, -111.9288549 33.4184369)",auto,1,0.10442795
South McAllister Avenue,594,537091891,346,347,,51.47505869,1,25,1000,tertiary,5,"LINESTRING (-111.9288801 33.4195869, -111.9288842 33.4196669, -111.9288864 33.4197084, -111.9289025 33.4199815, -111.9289065 33.4200493)",auto,1,0.123540141
South McAllister Avenue,595,537091890,346,362,,127.9091069,1,25,1000,tertiary,5,"LINESTRING (-111.9288801 33.4195869, -111.9288764 33.4195156, -111.9288704 33.4193999, -111.9288652 33.4193006, -111.9288642 33.419208, -111.9288625 33.4190595, -111.9288566 33.4185348, -111.9288566 33.4185319, -111.9288549 33.4184369)",auto,1,0.306981857
South McAllister Avenue,596,537091892,347,113,,24.61617776,2,25,1000,tertiary,5,"LINESTRING (-111.9289065 33.4200493, -111.9289133 33.4201645, -111.9289198 33.4202704)",auto,1,0.059078827
South McAllister Avenue,597,537091891,347,346,,51.47505869,1,25,1000,tertiary,5,"LINESTRING (-111.9289065 33.4200493, -111.9289025 33.4199815, -111.9288864 33.4197084, -111.9288842 33.4196669, -111.9288801 33.4195869)",auto,1,0.123540141
South McAllister Avenue,598,537091893,348,113,,66.78056827,2,25,1000,tertiary,5,"LINESTRING (-111.9289618 33.4208697, -111.9289561 33.4206801, -111.9289538 33.4206435, -111.9289438 33.4204819, -111.9289287 33.4203474, -111.9289198 33.4202704)",auto,1,0.160273364
South McAllister Avenue,599,777220833,348,380,,37.10340727,1,25,1000,tertiary,5,"LINESTRING (-111.9289618 33.4208697, -111.9289622 33.4208816, -111.9289598 33.4210596, -111.9289516 33.4212032)",auto,1,0.089048177
South McAllister Avenue,600,472156131,349,107,,48.06965474,3,25,1000,tertiary,5,"LINESTRING (-111.9289364 33.4215873, -111.9289333 33.4218962, -111.9289349 33.4219201, -111.9289415 33.4220194)",auto,1,0.115367171
South McAllister Avenue,601,537091895,349,200,,39.78566405,1,25,1000,tertiary,5,"LINESTRING (-111.9289364 33.4215873, -111.9289369 33.4215339, -111.9289501 33.4212297)",auto,1,0.095485594
East Veterans Way,602,537091896,350,351,,21.78177677,1,30,1000,tertiary,5,"LINESTRING (-111.9293204 33.422626, -111.9295097 33.4227418)",auto,1,0.043563554
East Veterans Way,603,537091897,350,353,,25.61238167,1,30,1000,tertiary,5,"LINESTRING (-111.9293204 33.422626, -111.9292429 33.4225786, -111.9291529 33.4225115, -111.9291357 33.4224987, -111.9291136 33.4224748)",auto,1,0.051224763
East Veterans Way,604,30031644,351,66,,96.62929503,1,30,1000,tertiary,5,"LINESTRING (-111.9295097 33.4227418, -111.9295421 33.4227616, -111.9299067 33.4229799, -111.9301089 33.4230616, -111.9303102 33.4231118, -111.9304264 33.4231268)",auto,1,0.19325859
East Veterans Way,605,537091896,351,350,,21.78177677,2,30,1000,tertiary,5,"LINESTRING (-111.9295097 33.4227418, -111.9293204 33.422626)",auto,1,0.043563554
East Veterans Way,606,537091900,352,107,,43.06961096,3,30,1000,tertiary,5,"LINESTRING (-111.9290413 33.4223935, -111.9289967 33.4223153, -111.9289548 33.4221717, -111.9289506 33.4221573, -111.9289415 33.4220194)",auto,1,0.086139222
East Veterans Way,607,537091898,352,353,,11.27911344,1,30,1000,tertiary,5,"LINESTRING (-111.9290413 33.4223935, -111.9290459 33.4224016, -111.9291136 33.4224748)",auto,1,0.022558227
East Veterans Way,608,537091897,353,350,,25.61238167,1,30,1000,tertiary,5,"LINESTRING (-111.9291136 33.4224748, -111.9291357 33.4224987, -111.9291529 33.4225115, -111.9292429 33.4225786, -111.9293204 33.422626)",auto,1,0.051224763
East Veterans Way,609,537091898,353,352,,11.27911344,2,30,1000,tertiary,5,"LINESTRING (-111.9291136 33.4224748, -111.9290459 33.4224016, -111.9290413 33.4223935)",auto,1,0.022558227
